iter	RMSE
21515	2.625480534
21516	2.625250382
21517	2.625034452
21518	2.624846655
21519	2.624412927
21520	2.624363204
21521	2.62415527
21522	2.623816208
21523	2.623696074
21524	2.623651686
21525	2.623517103
21526	2.623415619
21527	2.623126455
21528	2.623001154
21529	2.622605525
21530	2.622246732
21531	2.622026329
21532	2.621853348
21533	2.621635702
21534	2.6210494
21535	2.620651518
21536	2.620353569
21537	2.62012474
21538	2.619859492
21539	2.619763109
21540	2.619622452
21541	2.619425736
21542	2.619265271
21543	2.619039011
21544	2.618587189
21545	2.617928243
21546	2.617369794
21547	2.61724285
21548	2.617004702
21549	2.616691057
21550	2.616367143
21551	2.615895232
21552	2.615614865
21553	2.61545527
21554	2.61525015
21555	2.614842589
21556	2.614558892
21557	2.614225173
21558	2.614047712
21559	2.61386168
21560	2.613633209
21561	2.613399168
21562	2.613120241
21563	2.612416942
21564	2.612175755
21565	2.611927812
21566	2.61147532
21567	2.611298047
21568	2.61101953
21569	2.610476649
21570	2.609954329
21571	2.60968169
21572	2.60927969
21573	2.608899695
21574	2.608516701
21575	2.608314148
21576	2.60822028
21577	2.607973796
21578	2.607444713
21579	2.607241966
21580	2.606904024
21581	2.606676906
21582	2.606558393
21583	2.60624927
21584	2.606116445
21585	2.605662161
21586	2.605471545
21587	2.605246276
21588	2.604995996
21589	2.604637537
21590	2.604517011
21591	2.604143383
21592	2.603980055
21593	2.603662243
21594	2.603384988
21595	2.603169378
21596	2.6025878
21597	2.602196017
21598	2.602006225
21599	2.601515026
21600	2.601210563
21601	2.601103493
21602	2.600768721
21603	2.600676652
21604	2.600110426
21605	2.599792141
21606	2.599737497
21607	2.599444237
21608	2.598948363
21609	2.598716478
21610	2.598233638
21611	2.597972968
21612	2.597731941
21613	2.597575654
21614	2.597155143
21615	2.596876611
21616	2.5966129
21617	2.596277898
21618	2.59618802
21619	2.595815134
21620	2.59562005
21621	2.594824558
21622	2.594489368
21623	2.594084758
21624	2.593808543
21625	2.593410927
21626	2.59283819
21627	2.592531976
21628	2.592328586
21629	2.591914731
21630	2.591383316
21631	2.590984712
21632	2.590598971
21633	2.590387827
21634	2.590194506
21635	2.589871222
21636	2.589711065
21637	2.589420972
21638	2.589113372
21639	2.589059974
21640	2.588465179
21641	2.588047886
21642	2.58791304
21643	2.587748073
21644	2.58752985
21645	2.587232502
21646	2.586973183
21647	2.586839111
21648	2.585734629
21649	2.585449484
21650	2.585173074
21651	2.585054997
21652	2.584799712
21653	2.584728845
21654	2.58455834
21655	2.584074938
21656	2.583799891
21657	2.583450549
21658	2.583067157
21659	2.582675329
21660	2.582541046
21661	2.582357417
21662	2.582006739
21663	2.581342859
21664	2.580924317
21665	2.580648746
21666	2.580359005
21667	2.579743061
21668	2.579495072
21669	2.578815564
21670	2.578593141
21671	2.578295073
21672	2.578134737
21673	2.577643225
21674	2.577021377
21675	2.576731023
21676	2.57659055
21677	2.576495931
21678	2.576303649
21679	2.576028445
21680	2.575764305
21681	2.575507579
21682	2.575270808
21683	2.575081053
21684	2.57490204
21685	2.574137615
21686	2.573875085
21687	2.573571221
21688	2.573362742
21689	2.573001422
21690	2.572814668
21691	2.572435265
21692	2.572101266
21693	2.571718808
21694	2.571555235
21695	2.571341325
21696	2.570834589
21697	2.570579956
21698	2.570341731
21699	2.570052964
21700	2.569721372
21701	2.569607301
21702	2.569466426
21703	2.56908847
21704	2.568447132
21705	2.568278729
21706	2.567985238
21707	2.567514796
21708	2.567316993
21709	2.566892137
21710	2.566636328
21711	2.566022664
21712	2.565646066
21713	2.565421506
21714	2.565186669
21715	2.564837351
21716	2.564567204
21717	2.564316764
21718	2.563880703
21719	2.563693259
21720	2.56354129
21721	2.563338846
21722	2.563267364
21723	2.563049407
21724	2.562969823
21725	2.562428609
21726	2.562159278
21727	2.56164016
21728	2.561497038
21729	2.561141832
21730	2.560706127
21731	2.560253099
21732	2.55978893
21733	2.559234361
21734	2.558328781
21735	2.558204464
21736	2.557458896
21737	2.55725806
21738	2.557117158
21739	2.55666703
21740	2.556345032
21741	2.555901896
21742	2.555500308
21743	2.555271293
21744	2.555111947
21745	2.55481325
21746	2.554294802
21747	2.553961371
21748	2.553810541
21749	2.553659779
21750	2.553088607
21751	2.552781499
21752	2.552526037
21753	2.552309185
21754	2.551967221
21755	2.551672222
21756	2.551523015
21757	2.550730165
21758	2.550241158
21759	2.549765098
21760	2.549600076
21761	2.54916254
21762	2.548700605
21763	2.548434498
21764	2.548303523
21765	2.547949624
21766	2.547614643
21767	2.546964081
21768	2.546774325
21769	2.546453112
21770	2.545934513
21771	2.545792183
21772	2.545546966
21773	2.545365993
21774	2.545187973
21775	2.54495916
21776	2.544769697
21777	2.544458973
21778	2.544137775
21779	2.543876181
21780	2.543735889
21781	2.543343941
21782	2.543101304
21783	2.542692562
21784	2.542263734
21785	2.541962193
21786	2.541868725
21787	2.541798103
21788	2.541381273
21789	2.541122162
21790	2.540599884
21791	2.540169308
21792	2.53996528
21793	2.539503511
21794	2.538873715
21795	2.538614585
21796	2.538498592
21797	2.538406356
21798	2.538065094
21799	2.537836244
21800	2.536982303
21801	2.536638458
21802	2.536400278
21803	2.53619735
21804	2.536070934
21805	2.535719584
21806	2.535609039
21807	2.535372277
21808	2.535254667
21809	2.535052039
21810	2.5344997
21811	2.534295934
21812	2.533954554
21813	2.533798592
21814	2.533534354
21815	2.533269946
21816	2.532942478
21817	2.532765402
21818	2.532635801
21819	2.532438914
21820	2.532279983
21821	2.532163919
21822	2.5317747
21823	2.53162696
21824	2.531332004
21825	2.530744331
21826	2.53043713
21827	2.530247046
21828	2.529989354
21829	2.529394779
21830	2.528957395
21831	2.528801604
21832	2.528192836
21833	2.52786667
21834	2.527568425
21835	2.527036909
21836	2.526786916
21837	2.526417848
21838	2.52621287
21839	2.52586332
21840	2.525740685
21841	2.525551496
21842	2.525339027
21843	2.525002446
21844	2.524910922
21845	2.524717898
21846	2.524158963
21847	2.523891591
21848	2.523651549
21849	2.523011046
21850	2.522585321
21851	2.522330886
21852	2.522076305
21853	2.522032412
21854	2.521960285
21855	2.521629716
21856	2.521308622
21857	2.521091448
21858	2.520516352
21859	2.52027785
21860	2.519776092
21861	2.519604313
21862	2.518996719
21863	2.518736885
21864	2.518617634
21865	2.518019741
21866	2.517707941
21867	2.517107663
21868	2.516894256
21869	2.516727739
21870	2.516579973
21871	2.516344175
21872	2.516131301
21873	2.515915437
21874	2.515490965
21875	2.515114048
21876	2.514813791
21877	2.514506206
21878	2.514243592
21879	2.513446415
21880	2.513329573
21881	2.512966711
21882	2.512580681
21883	2.512358323
21884	2.511778321
21885	2.51144397
21886	2.511292938
21887	2.511097486
21888	2.510726287
21889	2.510431425
21890	2.510255662
21891	2.510003634
21892	2.509856916
21893	2.509589202
21894	2.509321153
21895	2.509252347
21896	2.508658781
21897	2.507935693
21898	2.507626419
21899	2.507547332
21900	2.507343682
21901	2.507206113
21902	2.50689868
21903	2.506701125
21904	2.506460342
21905	2.506137568
21906	2.50590663
21907	2.505883611
21908	2.505646329
21909	2.505554028
21910	2.505443711
21911	2.505278976
21912	2.505152945
21913	2.504968208
21914	2.50477357
21915	2.504559853
21916	2.504349574
21917	2.503855481
21918	2.503437291
21919	2.503143044
21920	2.50302939
21921	2.502796601
21922	2.50241926
21923	2.502229125
21924	2.501988243
21925	2.501581053
21926	2.500709016
21927	2.500404149
21928	2.500022354
21929	2.499227893
21930	2.499005747
21931	2.498856251
21932	2.498633893
21933	2.4983744
21934	2.497887113
21935	2.497631868
21936	2.497370248
21937	2.497101787
21938	2.496824564
21939	2.496284985
21940	2.495965477
21941	2.495648873
21942	2.495329783
21943	2.49496288
21944	2.494606312
21945	2.494296922
21946	2.493665921
21947	2.493412714
21948	2.493139335
21949	2.49293133
21950	2.49233552
21951	2.491923486
21952	2.491817023
21953	2.49142357
21954	2.490941205
21955	2.490891802
21956	2.490523997
21957	2.490205599
21958	2.490019778
21959	2.489532805
21960	2.489388755
21961	2.489194988
21962	2.488558853
21963	2.488388071
21964	2.488172535
21965	2.487721166
21966	2.487512878
21967	2.486901998
21968	2.486589611
21969	2.486129213
21970	2.485573432
21971	2.485168218
21972	2.484529263
21973	2.484317724
21974	2.4841287
21975	2.483924721
21976	2.483468696
21977	2.483316183
21978	2.482945621
21979	2.48276007
21980	2.482409045
21981	2.481865038
21982	2.48146666
21983	2.48125955
21984	2.481129541
21985	2.48088813
21986	2.480373634
21987	2.480170039
21988	2.479836329
21989	2.479599306
21990	2.479541932
21991	2.479402693
21992	2.478979305
21993	2.47879349
21994	2.478147164
21995	2.478011221
21996	2.47796522
21997	2.477556943
21998	2.477158253
21999	2.477026039
22000	2.476880467
22001	2.476699892
22002	2.476575547
22003	2.476360426
22004	2.476108512
22005	2.475948457
22006	2.47565194
22007	2.475442341
22008	2.475049777
22009	2.474810635
22010	2.474427377
22011	2.474212976
22012	2.473881587
22013	2.473743288
22014	2.473585799
22015	2.473464873
22016	2.473218683
22017	2.472865027
22018	2.472445518
22019	2.472185917
22020	2.471505355
22021	2.471482713
22022	2.471018833
22023	2.470906216
22024	2.470765066
22025	2.470602323
22026	2.470218551
22027	2.470108172
22028	2.469516619
22029	2.469288737
22030	2.468979559
22031	2.46859666
22032	2.468300965
22033	2.46802263
22034	2.467786262
22035	2.467479105
22036	2.46722459
22037	2.466795888
22038	2.466533191
22039	2.466243934
22040	2.465515931
22041	2.465018574
22042	2.464549268
22043	2.464192817
22044	2.464048466
22045	2.463712821
22046	2.463651574
22047	2.463499245
22048	2.463346678
22049	2.462872319
22050	2.462390519
22051	2.462052286
22052	2.461788035
22053	2.461585163
22054	2.461497183
22055	2.461183561
22056	2.46083955
22057	2.460479444
22058	2.460382079
22059	2.459992306
22060	2.459821862
22061	2.459464664
22062	2.459308718
22063	2.458444595
22064	2.458237966
22065	2.457524523
22066	2.457176415
22067	2.457061521
22068	2.456830771
22069	2.456418741
22070	2.456144786
22071	2.455835074
22072	2.454970088
22073	2.454564856
22074	2.45437386
22075	2.454051624
22076	2.453648907
22077	2.453319575
22078	2.45316434
22079	2.452269652
22080	2.4518756
22081	2.451524196
22082	2.450937189
22083	2.450570251
22084	2.450484247
22085	2.450369608
22086	2.450206469
22087	2.450050854
22088	2.449703154
22089	2.449547891
22090	2.448964975
22091	2.448783171
22092	2.44837461
22093	2.44787589
22094	2.447530609
22095	2.446666347
22096	2.446344713
22097	2.445935513
22098	2.445646002
22099	2.445049765
22100	2.444986196
22101	2.444542575
22102	2.444061383
22103	2.443588371
22104	2.443234964
22105	2.443104116
22106	2.44287312
22107	2.442538582
22108	2.442292075
22109	2.441982362
22110	2.441586224
22111	2.441331182
22112	2.440890946
22113	2.440703863
22114	2.440403638
22115	2.440224545
22116	2.439802523
22117	2.439483024
22118	2.439311429
22119	2.438997649
22120	2.438689758
22121	2.438286408
22122	2.438023799
22123	2.437663761
22124	2.437465325
22125	2.437406303
22126	2.436907307
22127	2.436694437
22128	2.436054245
22129	2.435679604
22130	2.435513279
22131	2.435101892
22132	2.434936373
22133	2.43470503
22134	2.434217648
22135	2.433870387
22136	2.433515358
22137	2.433216196
22138	2.433092791
22139	2.432579872
22140	2.432049341
22141	2.431686933
22142	2.431588175
22143	2.431273126
22144	2.431025366
22145	2.43080457
22146	2.430591286
22147	2.43031719
22148	2.429608834
22149	2.429279691
22150	2.428773189
22151	2.428598412
22152	2.427947506
22153	2.427706252
22154	2.427422979
22155	2.426639491
22156	2.426435554
22157	2.426158287
22158	2.425509346
22159	2.425371404
22160	2.424952251
22161	2.424746118
22162	2.424697089
22163	2.424272512
22164	2.424074324
22165	2.423319103
22166	2.422766142
22167	2.422643196
22168	2.422308551
22169	2.422001666
22170	2.421807289
22171	2.421568551
22172	2.421414893
22173	2.421306846
22174	2.420458909
22175	2.420227245
22176	2.419922498
22177	2.41978852
22178	2.419598936
22179	2.419173498
22180	2.418773249
22181	2.418456698
22182	2.418275317
22183	2.418128419
22184	2.417796004
22185	2.417610838
22186	2.417392026
22187	2.417116152
22188	2.416878458
22189	2.416687178
22190	2.416631862
22191	2.416251209
22192	2.415700596
22193	2.41535579
22194	2.41515303
22195	2.414840726
22196	2.414498093
22197	2.414017192
22198	2.413875438
22199	2.413655369
22200	2.413510307
22201	2.413360834
22202	2.412917043
22203	2.412555473
22204	2.412402941
22205	2.412195711
22206	2.411795963
22207	2.411541972
22208	2.411282783
22209	2.410997449
22210	2.410715182
22211	2.410516047
22212	2.410241014
22213	2.409946786
22214	2.409681057
22215	2.409553345
22216	2.409391094
22217	2.409077444
22218	2.408933372
22219	2.408782886
22220	2.408555034
22221	2.408406367
22222	2.408218293
22223	2.408010889
22224	2.40774863
22225	2.407615746
22226	2.407216887
22227	2.406843101
22228	2.406414097
22229	2.406046085
22230	2.405908118
22231	2.405554235
22232	2.405330112
22233	2.405210565
22234	2.405099107
22235	2.404911136
22236	2.404544842
22237	2.404299804
22238	2.404134476
22239	2.403818586
22240	2.403676723
22241	2.403249168
22242	2.402984759
22243	2.402682159
22244	2.402622771
22245	2.402191967
22246	2.401925576
22247	2.401609142
22248	2.401206111
22249	2.401030913
22250	2.400624129
22251	2.400455858
22252	2.40005154
22253	2.399925319
22254	2.399446669
22255	2.398994782
22256	2.39873885
22257	2.398393105
22258	2.39819374
22259	2.397921289
22260	2.39780426
22261	2.397388725
22262	2.397077478
22263	2.396885465
22264	2.396569811
22265	2.396315493
22266	2.395694154
22267	2.395314833
22268	2.394989515
22269	2.394938468
22270	2.394646019
22271	2.394460217
22272	2.393965466
22273	2.393869219
22274	2.393585658
22275	2.392972914
22276	2.392695902
22277	2.392239864
22278	2.391718208
22279	2.391472321
22280	2.391186881
22281	2.390985054
22282	2.390779206
22283	2.390617425
22284	2.389977031
22285	2.389803784
22286	2.389624225
22287	2.389333928
22288	2.389186483
22289	2.389109259
22290	2.388974478
22291	2.388548101
22292	2.388353817
22293	2.388204607
22294	2.387942355
22295	2.387526021
22296	2.387017239
22297	2.386057142
22298	2.385606355
22299	2.38496198
22300	2.384374726
22301	2.384041932
22302	2.383764947
22303	2.383467191
22304	2.383210788
22305	2.382606391
22306	2.38241357
22307	2.382198203
22308	2.38196647
22309	2.381687773
22310	2.381307523
22311	2.38081607
22312	2.380568317
22313	2.380184066
22314	2.379922377
22315	2.379332078
22316	2.379193297
22317	2.379108533
22318	2.378646355
22319	2.377931685
22320	2.377800017
22321	2.377289392
22322	2.376858076
22323	2.376667823
22324	2.376383481
22325	2.375878636
22326	2.375835037
22327	2.375602032
22328	2.375374087
22329	2.374894474
22330	2.374653276
22331	2.374064744
22332	2.373740917
22333	2.37359793
22334	2.372931166
22335	2.372512121
22336	2.372250083
22337	2.372047712
22338	2.371730032
22339	2.371553879
22340	2.37131816
22341	2.370938933
22342	2.370528029
22343	2.370282486
22344	2.369844205
22345	2.369598865
22346	2.369117292
22347	2.368822
22348	2.368686992
22349	2.368545828
22350	2.368305697
22351	2.368109274
22352	2.368020875
22353	2.367783648
22354	2.36750344
22355	2.366867102
22356	2.366642187
22357	2.366247858
22358	2.366144668
22359	2.36599204
22360	2.365833507
22361	2.365631034
22362	2.365205574
22363	2.364595269
22364	2.363908014
22365	2.363713591
22366	2.363490608
22367	2.363317101
22368	2.362834775
22369	2.362421182
22370	2.362027923
22371	2.361675026
22372	2.361504249
22373	2.361291181
22374	2.361087625
22375	2.360589323
22376	2.360396857
22377	2.36021597
22378	2.359843801
22379	2.359689477
22380	2.359293897
22381	2.358549921
22382	2.35841157
22383	2.358259268
22384	2.35802217
22385	2.357858911
22386	2.357421991
22387	2.357075952
22388	2.356548902
22389	2.356448005
22390	2.356222307
22391	2.356018431
22392	2.355726575
22393	2.355043645
22394	2.354743666
22395	2.35445813
22396	2.35425196
22397	2.353870764
22398	2.353532901
22399	2.353407153
22400	2.352799051
22401	2.352638793
22402	2.352373012
22403	2.352188801
22404	2.351950574
22405	2.351688663
22406	2.35154606
22407	2.351405904
22408	2.351150881
22409	2.350805678
22410	2.350578625
22411	2.350283744
22412	2.349798215
22413	2.349387606
22414	2.349177608
22415	2.348888446
22416	2.348603133
22417	2.348264953
22418	2.348104906
22419	2.347895217
22420	2.347679402
22421	2.347476508
22422	2.347152894
22423	2.346932991
22424	2.346714309
22425	2.346594806
22426	2.346404227
22427	2.346095871
22428	2.345885097
22429	2.345680047
22430	2.345253062
22431	2.344943474
22432	2.344793554
22433	2.344599718
22434	2.344553077
22435	2.343991661
22436	2.343736812
22437	2.343235669
22438	2.34293459
22439	2.342568826
22440	2.342366226
22441	2.342221333
22442	2.342070998
22443	2.341663523
22444	2.341511645
22445	2.340999383
22446	2.340623387
22447	2.340172836
22448	2.33990367
22449	2.339628205
22450	2.339402621
22451	2.339174985
22452	2.338789247
22453	2.338396497
22454	2.338001424
22455	2.337756203
22456	2.337076143
22457	2.3368679
22458	2.336783009
22459	2.336320253
22460	2.335845063
22461	2.335517822
22462	2.335099348
22463	2.334719158
22464	2.334309941
22465	2.334128738
22466	2.333824343
22467	2.333630165
22468	2.333300431
22469	2.333035933
22470	2.332632703
22471	2.332308399
22472	2.332019875
22473	2.331750544
22474	2.331040096
22475	2.330959013
22476	2.33075542
22477	2.330543281
22478	2.330448049
22479	2.330164643
22480	2.32983081
22481	2.329653945
22482	2.32924796
22483	2.329036488
22484	2.328551194
22485	2.328331931
22486	2.328155503
22487	2.327697351
22488	2.327538849
22489	2.326796212
22490	2.326337865
22491	2.325940578
22492	2.325571377
22493	2.325468141
22494	2.325308213
22495	2.325017853
22496	2.324903387
22497	2.324645199
22498	2.324494793
22499	2.324173721
22500	2.323898077
22501	2.323599793
22502	2.323387907
22503	2.323135084
22504	2.322961866
22505	2.322720801
22506	2.322614261
22507	2.322294428
22508	2.321779248
22509	2.321595689
22510	2.321458135
22511	2.321316154
22512	2.321161985
22513	2.320954332
22514	2.320815557
22515	2.320616921
22516	2.320463779
22517	2.320081681
22518	2.3197796
22519	2.319427856
22520	2.31928538
22521	2.318913734
22522	2.318663856
22523	2.318233171
22524	2.317999696
22525	2.317704383
22526	2.317314564
22527	2.317183361
22528	2.317069383
22529	2.316690071
22530	2.316376322
22531	2.315985684
22532	2.315703218
22533	2.315446705
22534	2.315043129
22535	2.314220027
22536	2.313989171
22537	2.313770681
22538	2.313283851
22539	2.313242267
22540	2.313047696
22541	2.312789675
22542	2.312599254
22543	2.312440764
22544	2.312030625
22545	2.311946771
22546	2.311823964
22547	2.311494439
22548	2.311398465
22549	2.311205911
22550	2.310864277
22551	2.310522138
22552	2.310335864
22553	2.310239796
22554	2.309975552
22555	2.309617968
22556	2.309047935
22557	2.308565062
22558	2.308150892
22559	2.30782033
22560	2.307509538
22561	2.307201412
22562	2.306971786
22563	2.30675404
22564	2.306062221
22565	2.305668448
22566	2.305334003
22567	2.305043344
22568	2.304615433
22569	2.304431681
22570	2.304256235
22571	2.303834165
22572	2.303421393
22573	2.303069384
22574	2.302780013
22575	2.302083473
22576	2.30180634
22577	2.301637323
22578	2.301437522
22579	2.301070744
22580	2.30065589
22581	2.300470589
22582	2.299984519
22583	2.299668392
22584	2.299430715
22585	2.298885381
22586	2.298697837
22587	2.298430142
22588	2.297932686
22589	2.297410599
22590	2.29735374
22591	2.297185569
22592	2.297083175
22593	2.296722481
22594	2.296534602
22595	2.296215895
22596	2.296109033
22597	2.295958367
22598	2.295655499
22599	2.295450283
22600	2.295129923
22601	2.294931167
22602	2.294546887
22603	2.294432648
22604	2.294285243
22605	2.293696944
22606	2.293514882
22607	2.29330775
22608	2.292959088
22609	2.292845261
22610	2.292140464
22611	2.291623552
22612	2.291379997
22613	2.291034621
22614	2.290713499
22615	2.290626728
22616	2.290440115
22617	2.290126053
22618	2.289964354
22619	2.28980048
22620	2.289346618
22621	2.28915636
22622	2.288861772
22623	2.288727247
22624	2.288473819
22625	2.288256779
22626	2.287773773
22627	2.287640167
22628	2.287234184
22629	2.286845489
22630	2.286705752
22631	2.28665855
22632	2.286339287
22633	2.286061108
22634	2.285849818
22635	2.285291138
22636	2.285123238
22637	2.285052388
22638	2.285001672
22639	2.284722569
22640	2.284424271
22641	2.284315697
22642	2.284132601
22643	2.283895223
22644	2.28376664
22645	2.283657875
22646	2.283426763
22647	2.283226985
22648	2.283184027
22649	2.282784453
22650	2.282298973
22651	2.282168545
22652	2.281777371
22653	2.281486557
22654	2.281222014
22655	2.280746333
22656	2.280678897
22657	2.28057384
22658	2.280355513
22659	2.280001947
22660	2.279850129
22661	2.279532354
22662	2.279008341
22663	2.278684348
22664	2.278370513
22665	2.278278711
22666	2.278125871
22667	2.277846433
22668	2.277659206
22669	2.277542171
22670	2.277334958
22671	2.277113417
22672	2.277032586
22673	2.276339587
22674	2.276098799
22675	2.275443308
22676	2.275070615
22677	2.274947064
22678	2.274330392
22679	2.274114982
22680	2.273663227
22681	2.273597368
22682	2.27338678
22683	2.273105604
22684	2.272944766
22685	2.272214372
22686	2.272083461
22687	2.271852032
22688	2.271525207
22689	2.271166496
22690	2.270888327
22691	2.270570262
22692	2.270475801
22693	2.270275176
22694	2.270095668
22695	2.269893484
22696	2.269818367
22697	2.269330106
22698	2.269238824
22699	2.268855563
22700	2.268625802
22701	2.26840173
22702	2.268231019
22703	2.267775752
22704	2.267708553
22705	2.267406284
22706	2.267134146
22707	2.266887801
22708	2.266710779
22709	2.266468362
22710	2.266167496
22711	2.265899858
22712	2.265744762
22713	2.265305595
22714	2.265039973
22715	2.264681524
22716	2.2645759
22717	2.264306341
22718	2.263971781
22719	2.263749964
22720	2.263629224
22721	2.263260459
22722	2.262942784
22723	2.262680548
22724	2.262433861
22725	2.262202686
22726	2.262008079
22727	2.261752634
22728	2.261279238
22729	2.261126733
22730	2.260887899
22731	2.260445885
22732	2.259974184
22733	2.259578349
22734	2.259253882
22735	2.258856186
22736	2.258637396
22737	2.258139176
22738	2.258037844
22739	2.257898865
22740	2.257729241
22741	2.257429286
22742	2.257074415
22743	2.256757161
22744	2.256278016
22745	2.25565162
22746	2.25525408
22747	2.255138751
22748	2.254747743
22749	2.254597529
22750	2.254339309
22751	2.254214584
22752	2.254017015
22753	2.253493641
22754	2.253130853
22755	2.252911606
22756	2.252750015
22757	2.252141521
22758	2.252051494
22759	2.251575172
22760	2.251191796
22761	2.251089603
22762	2.250857627
22763	2.250671767
22764	2.249945346
22765	2.249772605
22766	2.249636848
22767	2.24955528
22768	2.249313259
22769	2.249003045
22770	2.248764129
22771	2.248366119
22772	2.248188594
22773	2.248049933
22774	2.247658652
22775	2.247388824
22776	2.247096786
22777	2.246975188
22778	2.246591243
22779	2.246418917
22780	2.245675114
22781	2.24545503
22782	2.245216077
22783	2.244860243
22784	2.244412577
22785	2.244244551
22786	2.243891435
22787	2.243682713
22788	2.243516435
22789	2.243321866
22790	2.242921997
22791	2.242815939
22792	2.242355296
22793	2.241699214
22794	2.241455467
22795	2.241361058
22796	2.241075766
22797	2.24089334
22798	2.240879567
22799	2.240806237
22800	2.240471731
22801	2.240006822
22802	2.239713536
22803	2.23964609
22804	2.239303388
22805	2.239052705
22806	2.238800549
22807	2.238655826
22808	2.238249833
22809	2.237927947
22810	2.237792394
22811	2.237579617
22812	2.23744162
22813	2.237293232
22814	2.236872399
22815	2.236495487
22816	2.236115332
22817	2.235905791
22818	2.235615185
22819	2.235429925
22820	2.235054493
22821	2.234885637
22822	2.234655118
22823	2.234100988
22824	2.233933408
22825	2.233652359
22826	2.233280906
22827	2.232939827
22828	2.232735812
22829	2.232630002
22830	2.232537308
22831	2.232262759
22832	2.232063636
22833	2.231691829
22834	2.231189652
22835	2.230973902
22836	2.230594846
22837	2.23014133
22838	2.229990524
22839	2.229903474
22840	2.229776166
22841	2.229533685
22842	2.229135192
22843	2.229080155
22844	2.228815831
22845	2.228633545
22846	2.228213484
22847	2.227982985
22848	2.227523055
22849	2.22704088
22850	2.226761858
22851	2.226577396
22852	2.226407204
22853	2.226299994
22854	2.225934439
22855	2.225851189
22856	2.225645788
22857	2.225387508
22858	2.225195345
22859	2.224875366
22860	2.224638181
22861	2.224319768
22862	2.223961503
22863	2.223771335
22864	2.223559667
22865	2.223485667
22866	2.22327805
22867	2.222931656
22868	2.222774051
22869	2.222514549
22870	2.221965716
22871	2.22126133
22872	2.221084737
22873	2.220594798
22874	2.220150885
22875	2.219741582
22876	2.219545659
22877	2.219268938
22878	2.219092072
22879	2.219017361
22880	2.218886116
22881	2.21858688
22882	2.218144194
22883	2.218008385
22884	2.217929045
22885	2.21777597
22886	2.217522963
22887	2.217342064
22888	2.216958992
22889	2.216702116
22890	2.216539635
22891	2.216268357
22892	2.216180169
22893	2.215857043
22894	2.215265458
22895	2.21487921
22896	2.214699952
22897	2.214471446
22898	2.214186446
22899	2.213859259
22900	2.213653936
22901	2.213322559
22902	2.213076796
22903	2.212655867
22904	2.212433013
22905	2.212229738
22906	2.211583913
22907	2.21137543
22908	2.211287254
22909	2.211011882
22910	2.21071003
22911	2.210456405
22912	2.210182933
22913	2.210010436
22914	2.20970436
22915	2.209523562
22916	2.209130149
22917	2.208882737
22918	2.208617909
22919	2.208407933
22920	2.207996858
22921	2.207530003
22922	2.20737981
22923	2.20719704
22924	2.206929633
22925	2.206795983
22926	2.206454047
22927	2.206277878
22928	2.205950038
22929	2.205557292
22930	2.204999593
22931	2.204916958
22932	2.204504256
22933	2.204376568
22934	2.204063414
22935	2.203850667
22936	2.20302686
22937	2.202571251
22938	2.202401124
22939	2.202252555
22940	2.20193976
22941	2.201703051
22942	2.201406568
22943	2.201130829
22944	2.200888391
22945	2.200624831
22946	2.200158618
22947	2.199903892
22948	2.199621832
22949	2.199181084
22950	2.19903435
22951	2.198707917
22952	2.198491005
22953	2.197757495
22954	2.197400743
22955	2.197181408
22956	2.196856678
22957	2.196563344
22958	2.196244624
22959	2.196027647
22960	2.195786459
22961	2.195660349
22962	2.195243946
22963	2.195053893
22964	2.194764373
22965	2.194477478
22966	2.194311061
22967	2.194085235
22968	2.193865738
22969	2.193675659
22970	2.193359156
22971	2.193066371
22972	2.192875205
22973	2.192721579
22974	2.192283889
22975	2.191924195
22976	2.191826202
22977	2.191319838
22978	2.190903861
22979	2.190734838
22980	2.19019722
22981	2.189960009
22982	2.189733801
22983	2.1893311
22984	2.188998672
22985	2.188836145
22986	2.188658678
22987	2.188403328
22988	2.188224615
22989	2.187880955
22990	2.187573489
22991	2.187457577
22992	2.187120254
22993	2.186609238
22994	2.186265406
22995	2.186079265
22996	2.185979931
22997	2.185730127
22998	2.185568692
22999	2.185327651
23000	2.184795874
23001	2.184506028
23002	2.184263452
23003	2.184040196
23004	2.183784809
23005	2.183417428
23006	2.183329735
23007	2.18322939
23008	2.183011451
23009	2.182460717
23010	2.182287272
23011	2.182189821
23012	2.181813149
23013	2.181201432
23014	2.181062519
23015	2.180942577
23016	2.180625104
23017	2.180336448
23018	2.18016469
23019	2.179933446
23020	2.179702291
23021	2.179230041
23022	2.178965839
23023	2.178715588
23024	2.178472013
23025	2.178059098
23026	2.177814302
23027	2.177705358
23028	2.177259016
23029	2.176435981
23030	2.176152539
23031	2.17585376
23032	2.175198884
23033	2.175015861
23034	2.174644798
23035	2.174377598
23036	2.174289198
23037	2.174075599
23038	2.173845181
23039	2.173708919
23040	2.173644634
23041	2.173443828
23042	2.173272424
23043	2.173176744
23044	2.172875468
23045	2.172143949
23046	2.171777404
23047	2.171152401
23048	2.171072086
23049	2.170831923
23050	2.17052365
23051	2.170360368
23052	2.170045843
23053	2.169560449
23054	2.169133158
23055	2.169082808
23056	2.169022655
23057	2.168848605
23058	2.168638784
23059	2.168575122
23060	2.168346902
23061	2.167925822
23062	2.167794872
23063	2.167554722
23064	2.167161876
23065	2.167014155
23066	2.166670826
23067	2.166581431
23068	2.166362326
